kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
_1.ptx 816 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1225 : 997 5775 0 0 0 0 0 0 0 
_1.ptx 767 : 1024 6144 0 0 0 0 0 0 0 
_1.ptx 720 : 1024 11264 0 0 0 0 0 0 0 
_1.ptx 1839 : 997 9130 0 0 0 0 0 0 0 
_1.ptx 1016 : 79 474 0 0 0 0 0 0 0 
_1.ptx 1640 : 814 7410 0 0 0 0 0 0 0 
_1.ptx 817 : 1024 6400 0 0 0 0 0 0 0 
_1.ptx 1226 : 997 6564 0 0 0 0 0 0 0 
_1.ptx 722 : 1024 13504 0 0 0 0 0 0 0 
_1.ptx 728 : 1024 9792 4096 0 0 0 0 0 0 
_1.ptx 769 : 1024 7680 0 0 0 0 0 0 0 
_1.ptx 1593 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 770 : 1024 8096 0 0 0 0 0 0 0 
_1.ptx 1179 : 2016 16359 0 0 0 0 0 0 0 
_1.ptx 771 : 1024 9504 0 0 0 0 0 0 0 
_1.ptx 1180 : 2016 16128 0 0 0 0 0 0 0 
_1.ptx 1595 : 814 8140 0 0 0 0 0 0 0 
_1.ptx 772 : 1024 11488 0 0 0 0 0 0 0 
_1.ptx 1596 : 814 5698 0 0 0 0 0 0 0 
_1.ptx 773 : 1024 11328 0 0 0 0 0 0 0 
_1.ptx 1182 : 2016 3090 0 0 0 0 0 0 34 
_1.ptx 1597 : 814 9632 0 0 0 0 0 0 0 
_1.ptx 774 : 1024 11552 0 0 0 0 0 0 0 
_1.ptx 1598 : 814 7360 0 0 0 0 0 0 0 
_1.ptx 775 : 1024 11264 0 0 0 0 0 0 0 
_1.ptx 1599 : 814 8172 0 0 0 0 0 0 0 
_1.ptx 776 : 1024 11296 0 0 0 0 0 0 0 
_1.ptx 1185 : 1501 10507 0 0 0 0 0 0 0 
_1.ptx 777 : 1024 11296 0 0 0 0 0 0 0 
_1.ptx 1186 : 1501 13509 0 0 0 0 0 0 0 
_1.ptx 1601 : 814 8174 0 0 0 0 0 0 0 
_1.ptx 778 : 1024 3072 0 0 0 0 0 0 0 
_1.ptx 1603 : 814 18411 0 0 0 0 0 0 0 
_1.ptx 780 : 1024 9472 0 0 0 0 0 0 0 
_1.ptx 1189 : 1501 8160 0 0 0 0 0 0 29 
_1.ptx 980 : 2016 22403 0 0 0 0 0 0 0 
_1.ptx 1389 : 910 5460 0 0 0 0 0 0 0 
_1.ptx 781 : 1024 9536 0 0 0 0 0 0 0 
_1.ptx 981 : 2016 22240 0 0 0 0 0 0 0 
_1.ptx 1605 : 814 9056 0 0 0 0 0 0 0 
_1.ptx 782 : 1024 9696 0 0 0 0 0 0 0 
_1.ptx 1606 : 814 8956 0 0 0 0 0 0 0 
_1.ptx 783 : 1024 8224 0 0 0 0 0 0 0 
_1.ptx 1192 : 141 1551 0 0 0 0 0 0 0 
_1.ptx 983 : 2016 22319 0 0 0 0 0 0 0 
_1.ptx 784 : 1024 7392 0 0 0 0 0 0 0 
_1.ptx 984 : 2016 18144 0 0 0 0 0 0 0 
_1.ptx 1393 : 2627 29165 0 0 0 0 0 0 0 
_1.ptx 1608 : 814 9217 0 0 0 0 0 0 0 
_1.ptx 785 : 1024 7232 0 0 0 0 0 0 0 
_1.ptx 1194 : 141 3193 0 0 0 0 0 0 0 
_1.ptx 1609 : 814 4884 0 0 0 0 0 0 0 
_1.ptx 786 : 1024 9216 0 0 0 0 0 0 0 
_1.ptx 1195 : 141 1006 0 0 0 0 0 0 0 
_1.ptx 986 : 2016 22336 0 0 0 0 0 0 0 
_1.ptx 1610 : 814 4884 0 0 0 0 0 0 0 
_1.ptx 787 : 1024 11296 0 0 0 0 0 0 0 
_1.ptx 1196 : 141 1269 0 0 0 0 0 0 0 
_1.ptx 788 : 1024 11328 0 0 0 0 0 0 0 
_1.ptx 1197 : 141 1551 0 0 0 0 0 0 0 
_1.ptx 988 : 2016 18786 0 0 0 0 0 0 0 
_1.ptx 1397 : 2627 23759 0 0 0 0 0 0 0 
_1.ptx 1612 : 814 7390 0 0 0 0 0 0 0 
_1.ptx 789 : 1024 11328 0 0 0 0 0 0 0 
_1.ptx 1198 : 141 846 0 0 0 0 0 0 0 
_1.ptx 1812 : 814 5711 0 0 0 0 0 0 0 
_1.ptx 989 : 2016 22952 0 0 0 0 0 0 0 
_1.ptx 1613 : 814 4884 0 0 0 0 0 0 0 
_1.ptx 790 : 1024 9568 0 0 0 0 0 0 0 
_1.ptx 990 : 2016 18147 0 0 0 0 0 0 0 
_1.ptx 791 : 1024 9696 0 0 0 0 0 0 0 
_1.ptx 1814 : 814 6513 0 0 0 0 0 0 0 
_1.ptx 991 : 2016 18392 0 0 0 0 0 0 0 
_1.ptx 1615 : 814 7328 0 0 0 0 0 0 0 
_1.ptx 792 : 1024 9344 0 0 0 0 0 0 0 
_1.ptx 1201 : 1875 11250 0 0 0 0 0 0 0 
_1.ptx 1816 : 814 8959 0 0 0 0 0 0 0 
_1.ptx 993 : 2016 14147 0 0 0 0 0 0 0 
_1.ptx 1617 : 814 8954 0 0 0 0 0 0 0 
_1.ptx 794 : 1024 11360 0 0 0 0 0 0 0 
_1.ptx 795 : 1024 9216 0 0 0 0 0 0 0 
_1.ptx 1818 : 814 4070 0 0 0 0 0 0 0 
_1.ptx 995 : 2016 22621 0 0 0 0 0 0 0 
_1.ptx 1619 : 814 9056 0 0 0 0 0 0 0 
_1.ptx 796 : 1024 9472 0 0 0 0 0 0 0 
_1.ptx 1205 : 2016 16325 0 0 0 0 0 0 0 
_1.ptx 1625 : 814 5732 0 0 0 0 0 0 0 
_1.ptx 802 : 1024 11328 0 0 0 0 0 0 0 
_1.ptx 1211 : 2016 14773 0 0 0 0 0 0 0 
_1.ptx 1004 : 1441 13001 0 0 0 0 0 0 0 
_1.ptx 805 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1214 : 2016 6001 0 0 0 0 0 0 37 
_1.ptx 1829 : 997 11152 0 0 0 0 0 0 0 
_1.ptx 1006 : 1441 11555 0 0 0 0 0 0 0 
_1.ptx 807 : 1024 6144 0 0 0 0 0 0 0 
_1.ptx 1633 : 814 9049 0 0 0 0 0 0 0 
_1.ptx 810 : 1024 8192 0 0 0 0 0 0 0 
_1.ptx 1219 : 997 10206 0 0 0 0 0 0 0 
_1.ptx 818 : 1024 6144 0 0 0 0 0 0 0 
_1.ptx 1227 : 997 7017 0 0 0 0 0 0 0 
_1.ptx 1646 : 814 8954 0 0 0 0 0 0 0 
_1.ptx 823 : 1024 10496 0 0 0 0 0 0 0 
_1.ptx 1232 : 997 5944 0 0 0 0 0 0 0 
_1.ptx 1851 : 997 8114 0 0 0 0 0 0 0 
_1.ptx 1028 : 2016 6048 0 0 0 0 0 0 0 
_1.ptx 1437 : 3537 24849 0 0 0 0 0 0 0 
_1.ptx 829 : 1024 6400 0 0 0 0 0 0 0 
_1.ptx 1238 : 997 8979 0 0 0 0 0 0 0 
_1.ptx 1032 : 2016 14112 0 0 0 0 0 0 0 
_1.ptx 833 : 1024 275456 128 0 0 0 0 0 0 
_1.ptx 1242 : 997 11176 0 0 0 0 0 0 0 
_1.ptx 1107 : 79 474 0 0 0 0 0 0 0 
_1.ptx 1925 : 1024 3072 0 0 0 0 0 0 0 
_1.ptx 1117 : 2016 18304 0 0 0 0 0 0 0 
_1.ptx 1935 : 1024 11264 0 0 0 0 0 0 0 
_1.ptx 1119 : 2016 6048 0 0 0 0 0 0 0 
_1.ptx 1162 : 2016 22305 0 0 0 0 0 0 0 
_1.ptx 1165 : 2016 22368 0 0 0 0 0 0 0 
_1.ptx 1177 : 2016 22515 0 0 0 0 0 0 0 
_1.ptx 1188 : 1501 12140 0 0 0 0 0 0 0 
_1.ptx 1206 : 2016 14632 0 0 0 0 0 0 0 
_1.ptx 1208 : 2016 18297 0 0 0 0 0 0 0 
_1.ptx 1212 : 2016 14581 0 0 0 0 0 0 0 
_1.ptx 1215 : 1019 6114 0 0 0 0 0 0 0 
_1.ptx 1222 : 997 7460 0 0 0 0 0 0 0 
_1.ptx 1228 : 997 6874 0 0 0 0 0 0 0 
_1.ptx 1857 : 2016 20329 0 0 0 0 0 0 0 
_1.ptx 1231 : 997 6456 0 0 0 0 0 0 0 
_1.ptx 1859 : 2016 14144 0 0 0 0 0 0 0 
_1.ptx 1450 : 3537 25029 0 0 0 0 0 0 0 
_1.ptx 1234 : 997 11002 0 0 0 0 0 0 0 
_1.ptx 1236 : 997 8973 0 0 0 0 0 0 0 
_1.ptx 1860 : 2016 16169 0 0 0 0 0 0 0 
_1.ptx 1451 : 3537 21768 0 0 0 0 0 0 0 
_1.ptx 1861 : 2016 16288 0 0 0 0 0 0 0 
_1.ptx 1239 : 997 5994 0 0 0 0 0 0 0 
_1.ptx 1863 : 2016 5984 0 0 0 0 0 0 35 
_1.ptx 1865 : 1024 10240 0 0 0 0 0 0 0 
_1.ptx 1241 : 997 11102 0 0 0 0 0 0 0 
_1.ptx 1867 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1868 : 1024 5172 0 0 0 0 0 0 16 
_1.ptx 1459 : 3537 35604 0 0 0 0 0 0 0 
_1.ptx 1253 : 997 11026 0 0 0 0 0 0 0 
_1.ptx 1254 : 997 11089 0 0 0 0 0 0 0 
_1.ptx 1256 : 997 11141 0 0 0 0 0 0 0 
_1.ptx 1258 : 997 8973 0 0 0 0 0 0 0 
_1.ptx 1262 : 997 11031 0 0 0 0 0 0 0 
_1.ptx 1264 : 997 11025 0 0 0 0 0 0 0 
_1.ptx 1267 : 997 1865 0 0 0 0 0 0 22 
_1.ptx 1273 : 698 7223 0 0 0 0 0 0 0 
_1.ptx 1280 : 299 3292 0 0 0 0 0 0 0 
_1.ptx 1901 : 1024 7264 0 0 0 0 0 0 0 
_1.ptx 1080 : 2016 22992 0 0 0 0 0 0 0 
_1.ptx 1903 : 1024 10304 0 0 0 0 0 0 0 
_1.ptx 1082 : 2016 18535 0 0 0 0 0 0 0 
_1.ptx 1905 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1908 : 1024 10272 0 0 0 0 0 0 0 
_1.ptx 1910 : 1024 7200 0 0 0 0 0 0 0 
_1.ptx 1283 : 299 3294 0 0 0 0 0 0 0 
_1.ptx 1295 : 997 7166 0 0 0 0 0 0 0 
_1.ptx 1297 : 997 11007 0 0 0 0 0 0 0 
_1.ptx 1298 : 997 9030 0 0 0 0 0 0 0 
_1.ptx 1299 : 997 9011 0 0 0 0 0 0 0 
_1.ptx 1289 : 299 3289 0 0 0 0 0 0 0 
_1.ptx 1300 : 997 7153 0 0 0 0 0 0 0 
_1.ptx 1301 : 997 0 0 0 0 0 0 0 0 
_1.ptx 1303 : 997 7208 0 0 0 0 0 0 0 
_1.ptx 1304 : 997 6980 0 0 0 0 0 0 0 
_1.ptx 1094 : 1437 10059 0 0 0 0 0 0 0 
_1.ptx 1917 : 1024 7168 0 0 0 0 0 0 0 
_1.ptx 1095 : 1437 13009 0 0 0 0 0 0 0 
_1.ptx 1918 : 1024 10272 0 0 0 0 0 0 0 
_1.ptx 1097 : 1437 11631 0 0 0 0 0 0 0 
_1.ptx 1920 : 1024 7264 0 0 0 0 0 0 0 
_1.ptx 1305 : 997 7081 0 0 0 0 0 0 0 
_1.ptx 1306 : 997 6058 0 0 0 0 0 0 0 
_1.ptx 1318 : 997 7027 0 0 0 0 0 0 0 
_1.ptx 1319 : 997 7006 0 0 0 0 0 0 0 
_1.ptx 1320 : 997 7025 0 0 0 0 0 0 0 
_1.ptx 1321 : 997 11119 0 0 0 0 0 0 0 
_1.ptx 1322 : 997 11035 0 0 0 0 0 0 0 
_1.ptx 1324 : 997 10294 0 0 0 0 0 0 0 
_1.ptx 1325 : 997 10118 0 0 0 0 0 0 0 
_1.ptx 1326 : 997 10034 0 0 0 0 0 0 0 
_1.ptx 1327 : 997 9975 0 0 0 0 0 0 0 
_1.ptx 1328 : 997 8745 0 0 0 0 0 0 0 
_1.ptx 1330 : 997 11417 0 0 0 0 0 0 0 
_1.ptx 1331 : 997 9037 0 0 0 0 0 0 0 
_1.ptx 1332 : 997 8973 0 0 0 0 0 0 0 
_1.ptx 1333 : 997 6979 0 0 0 0 0 0 0 
_1.ptx 1334 : 997 526 0 0 0 0 0 0 22 
_1.ptx 1337 : 910 7416 0 0 0 0 0 0 0 
_1.ptx 1338 : 910 7505 0 0 0 0 0 0 0 
_1.ptx 1339 : 910 7475 0 0 0 0 0 0 0 
_1.ptx 1340 : 910 5875 0 0 0 0 0 0 0 
_1.ptx 1347 : 3537 14308 0 0 0 0 0 0 0 
_1.ptx 1349 : 3537 14358 0 0 0 0 0 0 0 
_1.ptx 1352 : 3537 39052 0 0 0 0 0 0 0 
_1.ptx 1354 : 3537 25170 0 0 0 0 0 0 0 
_1.ptx 1355 : 3537 15883 0 0 0 0 0 0 0 
_1.ptx 1358 : 910 20554 0 0 0 0 0 0 0 
_1.ptx 1360 : 910 9206 0 0 0 0 0 0 0 
_1.ptx 1361 : 910 9128 0 0 0 0 0 0 0 
_1.ptx 1363 : 910 10018 0 0 0 0 0 0 0 
_1.ptx 1364 : 910 8220 0 0 0 0 0 0 0 
_1.ptx 1365 : 910 8377 0 0 0 0 0 0 0 
_1.ptx 1367 : 910 6621 0 0 0 0 0 0 0 
_1.ptx 1369 : 910 6742 0 0 0 0 0 0 0 
_1.ptx 1370 : 910 0 0 0 0 0 0 0 0 
_1.ptx 1373 : 910 10046 0 0 0 0 0 0 0 
_1.ptx 1374 : 910 10010 0 0 0 0 0 0 0 
_1.ptx 1376 : 910 10042 0 0 0 0 0 0 0 
_1.ptx 1377 : 910 8315 0 0 0 0 0 0 0 
_1.ptx 1379 : 910 10163 0 0 0 0 0 0 0 
_1.ptx 1381 : 910 8190 0 0 0 0 0 0 0 
_1.ptx 1383 : 910 6370 0 0 0 0 0 0 0 
_1.ptx 1385 : 910 44878 0 0 0 0 0 0 0 
_1.ptx 1387 : 910 6370 0 0 0 0 0 0 0 
_1.ptx 1388 : 910 7308 0 0 0 0 0 0 0 
_1.ptx 1438 : 3537 20780 0 0 0 0 0 0 26 
_1.ptx 1457 : 3537 24981 0 0 0 0 0 0 0 
_1.ptx 1461 : 3537 24868 0 0 0 0 0 0 0 
_1.ptx 1462 : 3537 24921 0 0 0 0 0 0 0 
_1.ptx 1463 : 3537 28669 0 0 0 0 0 0 0 
_1.ptx 1465 : 3537 15918 0 0 0 0 0 0 23 
_1.ptx 1394 : 2627 29057 0 0 0 0 0 0 0 
_1.ptx 1396 : 2627 29202 0 0 0 0 0 0 0 
